filename,outer,team,file_year,used_by_moments,slot,first,last,position,jersey,classification,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
h-10-2004-packers-0.iff,135,packers,2004,1,45,Bubba,Franks,TE,88,real_name_in_supplied_data,65,71,10,53,8,86,53,58,12,83,8,72,11,13,85,70,74,77,14,12,14,49,31,99,50,5,76,77
h-10-2004-packers-0.iff,135,packers,2004,1,46,Packers,Tight End,TE,82,placeholder,75,75,10,55,11,54,43,70,12,72,10,47,11,11,79,70,72,88,6,12,15,49,80,99,84,5,64,21
h-10-2004-packers-0.iff,135,packers,2004,1,47,David,Martin,TE,87,real_name_in_supplied_data,85,77,12,49,13,75,45,82,29,75,31,47,14,13,72,62,60,57,28,26,13,49,35,99,34,5,37,24
h-10-2004-packers-0.iff,135,packers,2004,1,48,Robert,Ferguson,WR,89,real_name_in_supplied_data,90,87,15,59,10,78,37,78,38,75,33,45,13,15,73,45,36,66,18,16,15,49,35,50,36,5,81,47
h-10-2004-packers-0.iff,135,packers,2004,1,49,Donald,Driver,WR,80,real_name_in_supplied_data,89,81,13,51,14,81,34,98,33,88,28,71,13,11,86,34,25,61,19,16,13,49,33,50,59,5,84,46
h-10-2004-packers-0.iff,135,packers,2004,1,50,Javon,Walker,WR,84,real_name_in_supplied_data,92,88,15,50,5,84,56,85,5,81,13,40,14,14,79,36,33,59,10,8,11,49,54,50,30,5,82,59
h-10-2004-packers-0.iff,135,packers,2004,1,51,Antonio,Freeman,WR,86,real_name_in_supplied_data,85,79,15,72,12,88,37,73,11,72,7,61,16,16,76,33,39,75,6,10,16,49,58,50,47,5,86,79
h-10-2004-packers-0.iff,135,packers,2004,1,52,Antonio,Chatman,WR,83,real_name_in_supplied_data,92,62,15,28,9,59,53,73,6,52,5,39,14,13,48,18,16,64,5,9,8,49,28,50,20,5,52,46
h-11-1970-colts-5.iff,136,colts,1970,1,0,Colts,Center,C,59,placeholder,50,70,14,71,18,94,69,70,14,37,29,32,14,11,34,80,72,10,27,24,13,49,42,99,51,5,65,46
h-11-1970-colts-5.iff,136,colts,1970,1,1,Colts,Center,C,68,placeholder,57,72,11,76,17,76,55,64,6,8,16,7,10,10,9,61,60,8,11,33,13,49,27,99,31,5,40,22
h-11-1970-colts-5.iff,136,colts,1970,1,2,Colts,Cornerback,CB,47,placeholder,89,86,9,77,20,69,45,84,96,10,61,7,11,10,39,30,33,37,39,56,22,49,66,1,65,5,89,60
h-11-1970-colts-5.iff,136,colts,1970,1,3,Colts,Cornerback,CB,34,placeholder,83,88,9,55,16,87,45,64,89,10,76,7,11,10,39,14,18,37,38,65,16,49,79,1,63,5,90,56
h-11-1970-colts-5.iff,136,colts,1970,1,4,Colts,Cornerback,CB,24,placeholder,85,91,11,75,19,85,33,81,86,8,69,6,11,11,35,34,39,34,24,71,21,49,36,1,40,5,60,52
h-11-1970-colts-5.iff,136,colts,1970,1,5,Colts,Cornerback,CB,42,placeholder,87,92,9,88,21,83,43,73,61,13,49,9,11,10,19,29,27,41,29,51,23,49,42,1,21,5,28,57
h-11-1970-colts-5.iff,136,colts,1970,1,6,Colts,Def End,DE,84,placeholder,78,88,10,79,19,76,58,64,51,14,95,28,11,10,24,19,26,28,98,88,20,49,97,99,65,5,83,80
h-11-1970-colts-5.iff,136,colts,1970,1,7,Colts,Def End,DE,71,placeholder,75,82,10,75,19,86,71,79,46,14,88,28,11,10,22,18,23,26,96,78,19,49,59,99,66,5,88,80
h-11-1970-colts-5.iff,136,colts,1970,1,8,Colts,Def End,DE,88,placeholder,72,76,10,57,19,54,61,62,59,18,66,27,11,10,23,22,23,36,73,72,20,49,23,99,40,5,55,74
h-11-1970-colts-5.iff,136,colts,1970,1,9,Colts,Def End,DE,54,placeholder,66,77,10,67,19,80,71,55,58,23,72,35,11,11,27,26,34,18,71,64,19,49,34,99,42,5,29,24
h-11-1970-colts-5.iff,136,colts,1970,1,10,Colts,Def Tackle,DT,73,placeholder,81,75,11,61,21,83,67,69,34,16,89,28,10,10,22,32,23,14,41,89,19,49,77,99,56,5,79,89
h-11-1970-colts-5.iff,136,colts,1970,1,11,Colts,Def Tackle,DT,87,placeholder,62,65,11,64,23,39,79,62,26,18,93,31,10,10,30,35,31,18,70,87,23,49,71,99,51,5,56,83
h-11-1970-colts-5.iff,136,colts,1970,1,12,Colts,Def Tackle,DT,60,placeholder,58,60,11,50,22,75,91,56,18,20,75,28,10,10,23,32,24,2,36,84,22,49,20,99,37,5,51,79
h-11-1970-colts-5.iff,136,colts,1970,1,13,Colts,Def Tackle,DT,64,placeholder,54,52,10,61,16,74,61,45,11,21,66,31,11,11,24,19,23,18,59,73,16,49,29,99,27,5,64,44
h-11-1970-colts-5.iff,136,colts,1970,1,14,Colts,Full Back,FB,33,placeholder,80,79,18,98,23,84,61,76,7,60,5,43,15,16,75,69,51,73,5,7,24,49,74,99,54,5,54,56
h-11-1970-colts-5.iff,136,colts,1970,1,15,Colts,Full Back,FB,35,placeholder,82,70,16,79,16,92,63,58,11,29,6,59,13,13,44,49,55,72,10,14,15,49,36,99,28,5,19,9
h-11-1970-colts-5.iff,136,colts,1970,1,16,Colts,Safety,FS,20,placeholder,78,79,9,88,18,81,43,62,86,13,80,9,11,11,22,23,20,40,29,80,20,49,92,1,68,5,95,70
h-11-1970-colts-5.iff,136,colts,1970,1,17,Colts,Safety,FS,32,placeholder,85,65,9,67,16,89,43,72,70,25,70,8,10,10,31,23,30,11,56,67,19,49,34,1,43,5,60,24
h-11-1970-colts-5.iff,136,colts,1970,1,18,Colts,Guard,G,67,placeholder,39,48,12,76,24,96,58,39,14,33,29,16,10,10,24,80,84,7,28,27,22,49,38,99,60,5,88,24
h-11-1970-colts-5.iff,136,colts,1970,1,19,Colts,Guard,G,75,placeholder,50,51,12,71,19,94,63,48,6,24,22,9,10,10,10,76,87,8,16,27,15,49,69,99,56,5,49,42
h-11-1970-colts-5.iff,136,colts,1970,1,20,Colts,Guard,G,70,placeholder,46,62,12,72,19,83,85,52,6,22,21,11,10,10,10,70,62,8,16,27,15,49,28,99,42,5,51,20
h-11-1970-colts-5.iff,136,colts,1970,1,21,Colts,Half Back,HB,49,placeholder,82,84,17,82,12,93,45,73,11,66,12,88,14,14,60,27,32,92,9,7,16,49,70,50,58,5,71,51
h-11-1970-colts-5.iff,136,colts,1970,1,22,Colts,Half Back,HB,44,placeholder,83,74,15,63,13,94,55,88,34,49,28,69,15,14,54,32,39,81,20,19,16,49,38,50,38,5,60,69
h-11-1970-colts-5.iff,136,colts,1970,1,23,Colts,Half Back,HB,48,placeholder,90,79,17,77,17,92,53,64,15,24,10,63,15,16,63,30,28,92,8,8,18,49,44,1,31,5,62,56
h-11-1970-colts-5.iff,136,colts,1970,1,24,Colts,Half Back,HB,41,placeholder,88,79,17,65,16,72,47,76,13,48,8,75,14,14,49,49,35,90,6,13,19,49,38,99,40,24,41,41
h-11-1970-colts-5.iff,136,colts,1970,1,25,Colts,Half Back,HB,17,placeholder,92,70,15,50,12,67,57,69,31,14,29,47,14,14,43,29,28,67,19,20,14,49,36,50,24,5,34,51
h-11-1970-colts-5.iff,136,colts,1970,1,26,Colts,Linebacker,ILB,37,placeholder,63,79,10,98,11,75,70,54,86,21,99,28,11,10,43,25,20,22,81,99,11,49,96,99,63,5,99,74
h-11-1970-colts-5.iff,136,colts,1970,1,27,Colts,Linebacker,ILB,52,placeholder,78,83,10,72,7,89,59,76,72,24,80,25,10,10,16,30,21,16,58,72,8,49,37,99,53,5,95,48
h-11-1970-colts-5.iff,136,colts,1970,1,28,Colts,Linebacker,ILB,57,placeholder,77,76,10,88,11,68,67,64,69,23,79,35,11,11,20,31,28,24,65,78,10,49,57,99,37,5,44,67
h-11-1970-colts-5.iff,136,colts,1970,1,29,Colts,Linebacker,ILB,55,placeholder,80,72,10,99,22,89,53,64,52,48,77,45,11,10,42,48,45,24,49,60,22,49,47,99,20,5,59,87
h-11-1970-colts-5.iff,136,colts,1970,1,30,Colts,Kicker,K,18,placeholder,39,45,11,30,86,90,32,38,17,22,27,15,11,12,13,19,14,29,12,12,89,99,54,50,59,5,71,22
h-11-1970-colts-5.iff,136,colts,1970,1,31,Colts,Linebacker,OLB,58,placeholder,76,75,10,83,10,80,69,64,74,18,73,25,11,10,19,30,26,24,74,75,10,49,29,99,38,5,75,92
h-11-1970-colts-5.iff,136,colts,1970,1,32,Colts,Linebacker,OLB,83,placeholder,59,68,10,93,13,69,77,72,76,18,80,30,11,10,30,33,27,36,74,80,14,49,39,99,54,5,51,54
h-11-1970-colts-5.iff,136,colts,1970,1,33,Colts,Linebacker,OLB,53,placeholder,74,69,10,94,13,86,61,78,76,23,79,28,11,10,16,27,23,26,56,78,14,49,49,99,39,5,83,82
h-11-1970-colts-5.iff,136,colts,1970,1,34,Colts,Punter,P,40,placeholder,45,46,20,48,94,95,35,37,23,27,41,18,23,24,15,20,16,16,22,12,89,1,32,50,90,5,92,23
h-11-1970-colts-5.iff,136,colts,1970,1,35,Colts,Quarterback,QB,10,placeholder,66,64,93,50,9,84,43,56,26,21,31,22,93,96,21,30,28,29,20,22,13,49,92,50,78,30,85,24
h-11-1970-colts-5.iff,136,colts,1970,1,36,Colts,Quarterback,QB,14,placeholder,53,57,80,29,16,50,38,48,33,27,32,46,76,68,25,20,20,28,35,31,16,49,50,50,53,23,40,24
h-11-1970-colts-5.iff,136,colts,1970,1,37,Colts,Quarterback,QB,2,placeholder,75,74,79,19,11,77,39,67,39,28,50,53,71,56,39,23,24,28,31,47,13,49,66,50,60,69,14,24
h-11-1970-colts-5.iff,136,colts,1970,1,38,Colts,Safety,SS,21,placeholder,76,76,9,58,14,88,47,59,78,35,77,9,11,10,42,29,23,49,42,71,16,49,28,1,42,5,86,89
h-11-1970-colts-5.iff,136,colts,1970,1,39,Colts,Safety,SS,30,placeholder,89,95,11,88,19,81,51,82,61,8,51,6,11,11,3,29,29,34,63,47,19,49,52,1,31,5,35,24
h-11-1970-colts-5.iff,136,colts,1970,1,40,Colts,Safety,SS,29,placeholder,80,73,8,88,19,81,63,75,49,20,55,7,10,10,31,24,29,44,46,26,22,49,35,1,26,5,41,24
h-11-1970-colts-5.iff,136,colts,1970,1,41,Colts,Tackle,T,78,placeholder,31,46,12,86,23,97,75,44,13,30,30,18,10,10,23,89,80,8,27,28,21,49,78,99,60,5,85,41
h-11-1970-colts-5.iff,136,colts,1970,1,42,Colts,Tackle,T,77,placeholder,43,56,11,86,19,94,69,41,15,29,29,20,10,10,26,94,93,13,30,28,18,49,80,99,69,5,76,49
h-11-1970-colts-5.iff,136,colts,1970,1,43,Colts,Tackle,T,61,placeholder,48,63,11,87,16,86,77,73,13,28,24,16,10,11,21,72,72,11,26,27,15,49,50,99,51,5,38,14
h-11-1970-colts-5.iff,136,colts,1970,1,44,Colts,Tackle,T,76,placeholder,36,40,12,79,19,81,77,45,10,27,27,20,10,10,23,70,71,11,27,30,17,49,46,99,63,5,85,11
h-11-1970-colts-5.iff,136,colts,1970,1,45,Colts,Tight End,TE,81,placeholder,83,82,10,45,5,60,51,67,14,90,8,89,11,13,85,75,77,59,12,11,11,49,26,99,46,5,68,95
h-11-1970-colts-5.iff,136,colts,1970,1,46,Colts,Tight End,TE,85,placeholder,77,77,10,59,13,69,55,64,14,68,10,47,11,11,73,73,76,76,13,15,15,49,52,99,61,5,25,24
h-11-1970-colts-5.iff,136,colts,1970,1,47,Colts,Tight End,TE,86,placeholder,76,78,10,30,4,81,67,67,14,36,13,31,11,11,27,64,67,58,11,24,7,49,23,99,24,5,24,23
h-11-1970-colts-5.iff,136,colts,1970,1,48,Colts,Receiver,WR,82,placeholder,93,86,13,28,7,82,47,99,15,85,11,66,14,14,80,27,34,76,5,10,12,49,68,50,54,5,92,42
h-11-1970-colts-5.iff,136,colts,1970,1,49,Colts,Receiver,WR,36,placeholder,86,81,15,60,11,77,37,85,8,83,15,57,16,16,87,40,40,60,12,12,15,49,73,50,70,5,98,47
h-11-1970-colts-5.iff,136,colts,1970,1,50,Colts,Receiver,WR,80,placeholder,86,74,13,44,9,77,42,68,5,79,12,62,14,14,77,34,38,46,10,13,13,49,28,50,63,5,97,47
h-11-1970-colts-5.iff,136,colts,1970,1,51,Colts,Receiver,WR,22,placeholder,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
h-11-1970-colts-5.iff,136,colts,1970,1,52,Colts,Receiver,WR,28,placeholder,86,81,13,58,10,80,37,72,10,70,7,43,14,14,73,34,35,64,14,6,13,49,23,50,40,5,96,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,0,John,Wade,C,66,real_name_in_supplied_data,50,70,14,71,18,94,69,70,14,37,29,32,14,11,34,80,72,10,27,24,13,49,42,99,51,5,65,46
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,1,Aaron,Beasley,CB,21,real_name_in_supplied_data,75,83,9,55,16,73,39,68,89,12,79,8,11,10,47,23,25,39,40,70,19,49,64,1,54,5,90,77
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,2,Fernando,Bryant,CB,25,real_name_in_supplied_data,83,88,9,55,16,87,45,64,89,10,76,7,11,10,39,14,18,37,38,65,16,49,79,1,63,5,90,56
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,3,Jaguars,Cornerback,CB,41,placeholder,85,81,11,55,19,88,47,81,75,6,64,4,11,11,18,28,29,30,48,52,17,49,30,1,45,5,75,47
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,4,Jaguars,Cornerback,CB,48,placeholder,85,80,8,64,19,80,41,70,54,10,50,7,10,10,23,21,29,37,48,51,20,49,31,1,20,5,50,58
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,5,Jaguars,Def End,DE,99,placeholder,83,71,11,67,19,70,71,79,47,15,82,29,11,11,18,21,19,24,96,79,19,49,48,99,53,5,63,57
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,6,Tony,Brackens,DE,90,real_name_in_supplied_data,88,72,11,75,18,88,75,76,67,30,79,35,13,11,26,33,34,22,94,72,16,49,39,99,64,5,66,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,7,Jaguars,Def End,DE,92,placeholder,73,78,10,60,19,78,67,70,46,16,67,26,11,11,19,21,20,24,81,74,19,49,43,99,56,5,72,89
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,8,Jaguars,Def End,DE,75,placeholder,68,72,10,73,30,86,59,64,24,29,76,34,10,10,50,49,48,10,75,63,30,49,40,99,37,5,54,68
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,9,Regan,Upshaw,DE,73,real_name_in_supplied_data,74,61,10,46,14,88,69,72,49,8,75,24,11,10,9,12,12,24,77,74,13,49,48,99,36,5,74,89
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,10,Gary,Walker,DT,96,real_name_in_supplied_data,58,59,10,76,22,83,67,48,24,25,86,33,11,11,31,24,33,14,86,82,19,49,41,99,57,5,75,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,11,Seth,Payne,DT,91,real_name_in_supplied_data,53,67,10,61,19,94,69,67,21,24,88,33,11,11,30,26,30,14,60,86,19,49,38,99,52,5,72,70
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,12,Renaldo,Wynn,DT,97,real_name_in_supplied_data,81,75,11,61,21,83,67,69,34,16,89,28,10,10,22,32,23,14,41,89,19,49,77,99,56,5,79,89
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,13,Jaguars,Def Tackle,DT,93,placeholder,61,66,11,60,23,89,75,52,21,22,73,29,10,11,26,33,29,4,71,82,23,49,80,99,48,5,41,88
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,14,Jaguars,Def Tackle,DT,98,placeholder,49,61,11,52,24,82,57,48,15,19,78,31,10,10,32,43,34,10,69,68,24,49,33,99,43,5,86,69
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,15,Larry,Smith,DT,94,real_name_in_supplied_data,58,77,10,58,19,80,67,61,29,27,69,50,11,11,30,40,44,39,69,68,21,49,41,99,27,5,22,70
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,16,Jaguars,Full Back,FB,38,placeholder,80,75,16,79,19,94,69,57,42,53,29,50,14,14,62,82,68,89,37,35,21,49,27,99,43,5,30,70
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,17,Jaguars,Safety,FS,32,placeholder,82,72,9,92,19,76,57,73,90,12,97,8,11,10,7,22,22,39,59,97,22,49,79,1,74,5,96,57
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,18,Jaguars,Safety,FS,26,placeholder,84,76,8,91,19,84,57,67,58,20,70,7,10,10,31,25,30,44,44,53,22,49,36,1,32,5,26,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,19,Zach,Wiegert,G,77,real_name_in_supplied_data,54,67,11,76,22,97,57,52,13,30,27,14,10,10,23,70,68,5,26,27,20,49,78,99,55,5,86,46
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,20,Jaguars,Guard,G,69,placeholder,49,65,11,83,21,94,95,42,37,41,32,38,14,11,41,72,70,9,41,37,17,49,51,99,53,5,20,2
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,21,Jaguars,Guard,G,62,placeholder,52,57,12,69,18,96,77,45,14,37,29,32,14,11,34,65,76,10,27,24,13,49,42,99,44,5,30,46
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,22,Jaguars,Guard,G,61,placeholder,34,59,10,76,19,82,65,52,29,44,32,41,11,14,40,66,69,10,32,23,19,49,51,99,48,5,44,2
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,23,Jaguars,Half Back,HB,36,placeholder,82,84,17,82,12,93,45,73,11,66,12,88,14,14,60,27,32,92,9,7,16,49,70,50,58,5,89,51
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,24,Fred,Taylor,HB,28,real_name_in_supplied_data,87,84,17,89,13,77,59,79,7,57,12,90,15,17,59,41,41,92,10,6,16,49,69,50,56,5,43,76
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,25,Stacey,Mack,HB,34,real_name_in_supplied_data,79,68,15,63,23,94,59,67,46,57,44,71,14,14,59,43,42,98,41,24,23,49,44,50,40,5,59,71
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,26,Jaguars,Half Back,HB,35,placeholder,80,78,15,63,13,91,71,78,34,38,28,52,15,14,49,33,25,68,20,19,16,49,38,1,20,5,46,62
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,27,Brant,Boyer,ILB,52,real_name_in_supplied_data,73,75,10,77,6,83,71,64,66,23,79,31,11,11,23,13,10,8,69,80,5,49,58,99,45,5,85,74
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,28,Jaguars,Linebacker,ILB,58,placeholder,72,69,10,94,14,89,55,65,76,22,83,30,11,10,26,34,27,30,73,77,14,49,69,99,54,5,72,63
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,29,Jaguars,Linebacker,ILB,56,placeholder,80,76,10,71,6,84,57,68,63,21,60,22,11,10,1,22,16,10,47,59,7,49,69,99,27,5,42,74
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,30,Jaguars,Kicker,K,1,placeholder,39,44,10,30,84,84,30,42,17,23,25,15,11,12,6,12,8,26,11,12,70,99,17,50,47,5,28,37
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,31,Jaguars,Kicker,K,2,placeholder,60,43,11,42,63,77,34,44,23,23,32,25,11,13,25,29,25,34,20,12,58,99,35,50,51,5,50,21
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,32,Jaguars,Linebacker,OLB,95,placeholder,77,71,10,92,13,84,73,85,70,28,89,47,11,11,21,31,29,39,87,89,13,49,75,99,59,5,75,80
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,33,Kevin,Hardy,OLB,51,real_name_in_supplied_data,69,80,10,97,15,88,55,76,77,19,91,32,11,10,30,31,25,32,88,93,14,49,86,99,71,5,93,70
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,34,Jaguars,Linebacker,OLB,54,placeholder,82,81,10,78,6,81,61,78,52,18,62,31,11,11,10,18,15,16,60,69,8,49,34,99,27,5,62,72
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,35,Jaguars,Linebacker,OLB,59,placeholder,69,85,13,67,16,87,71,73,69,22,68,30,11,11,24,23,26,10,76,60,15,49,31,99,42,5,22,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,36,Jaguars,Punter,P,6,placeholder,45,45,21,45,74,47,33,37,20,20,29,17,23,25,15,17,14,32,16,12,69,1,33,50,57,5,60,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,37,Mark,Brunell,QB,8,real_name_in_supplied_data,84,77,86,38,19,84,41,75,39,33,41,46,78,79,35,24,24,30,38,27,22,49,83,50,80,80,70,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,38,Jay,Fiedler,QB,9,real_name_in_supplied_data,69,65,77,62,5,52,30,68,24,19,23,12,76,79,11,21,21,60,12,19,9,49,86,50,81,78,73,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,39,Jaguars,Safety,SS,29,placeholder,88,81,10,91,14,46,51,75,82,35,83,9,11,10,23,19,20,49,53,85,19,49,49,1,61,5,95,65
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,40,Jaguars,Safety,SS,23,placeholder,84,86,8,99,28,75,51,85,64,20,76,7,10,10,50,38,43,44,61,69,29,49,50,1,34,5,58,58
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,41,Jaguars,Tackle,T,78,placeholder,44,48,11,83,19,95,69,41,15,31,36,19,10,11,26,95,99,13,30,28,18,49,88,99,85,5,95,48
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,42,Jaguars,Tackle,T,72,placeholder,53,66,11,87,18,95,65,55,15,33,30,16,10,10,23,89,85,9,30,27,17,49,77,99,74,5,95,41
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,43,Jaguars,Tackle,T,76,placeholder,50,63,11,61,14,95,61,58,3,19,13,1,10,10,2,84,80,7,8,26,11,49,20,99,60,5,80,43
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,44,Kyle,Brady,TE,80,real_name_in_supplied_data,72,77,11,70,16,81,55,73,6,76,15,63,11,11,80,73,75,74,8,6,17,49,39,99,64,5,34,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,45,Jaguars,Tight End,TE,88,placeholder,63,78,10,63,11,86,47,58,14,68,9,55,11,11,76,71,75,76,5,9,14,49,48,99,54,5,35,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,46,Jaguars,Tight End,TE,84,placeholder,75,83,10,30,4,80,63,64,14,36,13,32,11,11,45,75,65,58,11,24,7,49,23,99,31,5,22,23
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,47,Jimmy,Smith,WR,82,real_name_in_supplied_data,87,82,15,65,11,83,47,73,5,94,7,57,16,16,90,41,38,80,9,12,15,49,68,50,72,5,99,47
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,48,Keenan,Mccardell,WR,87,real_name_in_supplied_data,86,81,15,60,11,77,37,85,8,83,15,57,16,16,87,40,40,60,12,12,15,49,73,50,70,5,98,47
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,49,Alvis,Whitted,WR,86,real_name_in_supplied_data,88,86,13,31,5,89,34,72,10,51,6,29,14,14,46,21,25,63,15,6,9,49,10,50,22,5,87,47
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,50,Jaguars,Receiver,WR,81,placeholder,98,88,17,59,14,74,45,92,6,84,7,71,15,16,81,21,23,67,12,14,15,49,38,50,33,5,52,81
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,51,Jaguars,Receiver,WR,4,placeholder,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
h-12-1999-jaguars-1.iff,137,jaguars,1999,0,52,Jaguars,Receiver,WR,85,placeholder,91,76,17,53,12,61,15,86,12,55,9,38,15,16,60,39,35,67,10,5,13,49,35,50,27,5,63,49
h-13-1962-texans-5.iff,138,texans,1962,0,0,Texans,Center,C,62,placeholder,45,63,12,98,26,96,63,55,31,17,30,23,11,10,23,93,95,10,35,40,22,49,84,99,77,5,93,68
h-13-1962-texans-5.iff,138,texans,1962,0,1,Texans,Center,C,66,placeholder,53,66,12,82,21,98,57,50,30,50,37,39,11,11,42,67,70,13,41,22,22,49,54,99,45,5,75,41
h-13-1962-texans-5.iff,138,texans,1962,0,2,Texans,Cornerback,CB,20,placeholder,83,88,9,55,16,87,45,64,89,10,76,7,11,10,39,14,18,37,38,65,16,49,79,1,63,5,90,56
h-13-1962-texans-5.iff,138,texans,1962,0,3,Texans,Cornerback,CB,44,placeholder,81,86,9,96,18,85,47,72,89,11,80,8,12,10,40,14,20,37,59,72,21,49,76,1,54,5,90,80
h-13-1962-texans-5.iff,138,texans,1962,0,4,Texans,Cornerback,CB,33,placeholder,83,81,12,55,16,97,49,92,77,6,60,4,13,11,41,18,20,30,40,51,19,49,28,1,44,5,55,43
h-13-1962-texans-5.iff,138,texans,1962,0,5,Texans,Cornerback,CB,42,placeholder,87,92,12,72,16,86,37,75,73,10,74,38,12,11,27,33,29,50,42,67,19,49,32,1,41,5,60,51
h-13-1962-texans-5.iff,138,texans,1962,0,6,Texans,Cornerback,CB,25,placeholder,86,90,9,49,15,86,43,81,63,9,66,6,11,10,18,9,13,35,52,52,17,49,25,1,43,5,51,24
h-13-1962-texans-5.iff,138,texans,1962,0,7,Texans,Def End,DE,94,placeholder,91,88,11,60,15,79,51,82,41,25,90,33,13,11,22,21,26,12,94,83,17,49,69,99,50,5,79,85
h-13-1962-texans-5.iff,138,texans,1962,0,8,Texans,Def End,DE,99,placeholder,83,71,11,67,19,70,71,79,47,15,82,29,11,11,18,21,19,24,96,79,19,49,48,99,53,5,63,57
h-13-1962-texans-5.iff,138,texans,1962,0,9,Texans,Def End,DE,97,placeholder,61,71,10,72,22,88,57,73,68,24,87,37,11,11,32,23,30,24,76,77,21,49,36,99,36,5,55,85
h-13-1962-texans-5.iff,138,texans,1962,0,10,Texans,Def End,DE,90,placeholder,87,68,10,67,19,98,85,70,3,23,70,35,11,11,27,26,34,18,70,52,19,49,34,99,48,5,50,24
h-13-1962-texans-5.iff,138,texans,1962,0,11,Texans,Def Tackle,DT,75,placeholder,53,64,11,68,26,53,67,63,24,23,91,34,11,10,30,37,30,10,65,83,26,49,35,99,56,5,83,65
h-13-1962-texans-5.iff,138,texans,1962,0,12,Texans,Def Tackle,DT,76,placeholder,49,55,10,76,22,73,65,58,24,25,82,33,11,11,31,24,33,14,77,78,19,49,41,99,48,5,70,24
h-13-1962-texans-5.iff,138,texans,1962,0,13,Texans,Def Tackle,DT,96,placeholder,58,75,10,60,15,80,77,58,20,19,75,34,11,11,23,23,27,20,80,76,19,49,29,99,32,5,35,76
h-13-1962-texans-5.iff,138,texans,1962,0,14,Texans,Def Tackle,DT,95,placeholder,67,65,11,57,20,86,55,58,52,26,75,30,13,11,18,20,25,12,60,71,17,49,31,99,32,5,65,50
h-13-1962-texans-5.iff,138,texans,1962,0,15,Texans,Full Back,FB,29,placeholder,84,76,16,97,24,92,47,67,15,70,10,41,14,14,88,83,80,95,7,9,26,49,65,99,72,5,28,24
