# NFL 2K5 retail roster team history: the real club of every past season the retail roster carries stats for.
# Source: nflverse-data (https://github.com/nflverse/nflverse-data), CC-BY-4.0 - rosters 1982-2003, weekly rosters 2002-2003, player stats 1999-2003, players.
# Generated 2026-09-03 by tools/nfl2k5_team_history_from_nflverse.py; matched 1148 of 1325 retail players, 5068 of 5867 season rows.
# Team codes are the 2004 roster abbreviations (relocated franchises resolved by season: Oilers -> TEN, LA Raiders -> OAK, ...).
# Columns: last_name, first_name, birth_date (YYYY-MM-DD), season, team, position, roster_index (only where two retail records share the identity), source.
# Lines starting with # are comments.
last_name,first_name,birth_date,season,team,position,roster_index,source
Gadsden,Oronde,1971-08-20,1998,MIA,WR,,nflverse MIA
Gadsden,Oronde,1971-08-20,1999,MIA,WR,,nflverse MIA
Gadsden,Oronde,1971-08-20,2000,MIA,WR,,nflverse MIA
Gadsden,Oronde,1971-08-20,2001,MIA,WR,,nflverse MIA
Gadsden,Oronde,1971-08-20,2002,MIA,WR,,nflverse MIA
Gadsden,Oronde,1971-08-20,2003,MIA,WR,,nflverse MIA
Gaffney,Jabar,1980-12-01,2002,HOU,WR,,nflverse HST
Gaffney,Jabar,1980-12-01,2003,HOU,WR,,nflverse HST
Galloway,Joey,1971-11-20,1995,SEA,WR,,nflverse SEA
Galloway,Joey,1971-11-20,1996,SEA,WR,,nflverse SEA
Galloway,Joey,1971-11-20,1997,SEA,WR,,nflverse SEA
Galloway,Joey,1971-11-20,1998,SEA,WR,,nflverse SEA
Galloway,Joey,1971-11-20,1999,SEA,WR,,nflverse SEA
Galloway,Joey,1971-11-20,2000,DAL,WR,,nflverse DAL
Galloway,Joey,1971-11-20,2001,DAL,WR,,nflverse DAL
Galloway,Joey,1971-11-20,2002,DAL,WR,,nflverse DAL
Galloway,Joey,1971-11-20,2003,DAL,WR,,nflverse DAL
Gammon,Kendall,1968-10-23,1992,PIT,C,,nflverse PIT
Gammon,Kendall,1968-10-23,1993,PIT,C,,nflverse PIT
Gammon,Kendall,1968-10-23,1994,PIT,C,,nflverse PIT
Gammon,Kendall,1968-10-23,1995,PIT,C,,nflverse PIT
Gammon,Kendall,1968-10-23,1996,NO,C,,nflverse NO
Gammon,Kendall,1968-10-23,1997,NO,C,,nflverse NO
Gammon,Kendall,1968-10-23,1998,NO,C,,nflverse NO
Gammon,Kendall,1968-10-23,1999,NO,C,,nflverse NO
Gammon,Kendall,1968-10-23,2000,KC,C,,nflverse KC
Gammon,Kendall,1968-10-23,2001,KC,C,,nflverse KC
Gammon,Kendall,1968-10-23,2002,KC,C,,nflverse KC
Gannon,Rich,1966-01-20,1990,NE,QB,,nflverse NE
Gannon,Rich,1966-01-20,1991,NE,QB,,nflverse NE
Gannon,Rich,1966-01-20,1992,NE,QB,,nflverse NE
Gannon,Rich,1966-01-20,1993,NE,QB,,nflverse NE
Garcia,Jeff,1970-02-24,1999,SF,QB,,nflverse SF
Garcia,Jeff,1970-02-24,2000,SF,QB,,nflverse SF
Garcia,Jeff,1970-02-24,2001,SF,QB,,nflverse SF
Garcia,Jeff,1970-02-24,2002,SF,QB,,nflverse SF
Garcia,Jeff,1970-02-24,2003,SF,QB,,nflverse SF
Gardener,Daryl,1973-02-25,1996,MIA,DT,,nflverse MIA
Gardener,Daryl,1973-02-25,1997,MIA,DT,,nflverse MIA
Gardener,Daryl,1973-02-25,1998,MIA,DT,,nflverse MIA
Gardener,Daryl,1973-02-25,1999,MIA,DT,,nflverse MIA
Gardener,Daryl,1973-02-25,2000,MIA,DT,,nflverse MIA
Gardener,Daryl,1973-02-25,2001,MIA,DT,,nflverse MIA
Gardener,Daryl,1973-02-25,2002,WAS,DT,,nflverse WAS
Gardener,Daryl,1973-02-25,2003,DEN,DT,,nflverse DEN
Gardner,Rod,1977-10-26,2001,WAS,WR,,nflverse WAS
Gardner,Rod,1977-10-26,2002,WAS,WR,,nflverse WAS
Gardner,Rod,1977-10-26,2003,WAS,WR,,nflverse WAS
Gardocki,Chris,1970-02-07,1991,CHI,P,,nflverse CHI
Gardocki,Chris,1970-02-07,1992,CHI,P,,nflverse CHI
Gardocki,Chris,1970-02-07,1993,CHI,P,,nflverse CHI
Gardocki,Chris,1970-02-07,1994,CHI,P,,nflverse CHI
Gardocki,Chris,1970-02-07,1995,IND,P,,nflverse IND
Gardocki,Chris,1970-02-07,1996,IND,P,,nflverse IND
Gardocki,Chris,1970-02-07,1997,IND,P,,nflverse IND
Gardocki,Chris,1970-02-07,1998,IND,P,,nflverse IND
Gardocki,Chris,1970-02-07,1999,CLE,P,,nflverse CLE
Gardocki,Chris,1970-02-07,2000,CLE,P,,nflverse CLE
Gardocki,Chris,1970-02-07,2001,CLE,P,,nflverse CLE
Gardocki,Chris,1970-02-07,2002,CLE,P,,nflverse CLV
Gardocki,Chris,1970-02-07,2003,CLE,P,,nflverse CLV
Garner,Charlie,1972-02-13,1994,PHI,RB,,nflverse PHI
Garner,Charlie,1972-02-13,1995,PHI,RB,,nflverse PHI
Garner,Charlie,1972-02-13,1996,PHI,RB,,nflverse PHI
Garner,Charlie,1972-02-13,1997,PHI,RB,,nflverse PHI
Garner,Charlie,1972-02-13,1998,PHI,RB,,nflverse PHI
Garner,Charlie,1972-02-13,1999,SF,RB,,nflverse SF
Garner,Charlie,1972-02-13,2000,SF,RB,,nflverse SF
Garner,Charlie,1972-02-13,2001,OAK,RB,,nflverse LV
Garner,Charlie,1972-02-13,2002,OAK,RB,,nflverse OAK
Garner,Charlie,1972-02-13,2003,OAK,RB,,nflverse OAK
Garrard,David,1978-02-14,2002,JAX,QB,,nflverse JAX
Garrard,David,1978-02-14,2003,JAX,QB,,nflverse JAX
Garrett,Kevin,1980-07-29,2003,STL,CB,,nflverse SL
Gary,Olandis,1975-05-18,1999,DEN,RB,,nflverse DEN
Gary,Olandis,1975-05-18,2000,DEN,RB,,nflverse DEN
Gary,Olandis,1975-05-18,2001,DEN,RB,,nflverse DEN
Gary,Olandis,1975-05-18,2002,DEN,RB,,nflverse DEN
Gary,Olandis,1975-05-18,2003,DET,RB,,nflverse DET
Gash,Sam,1969-03-07,1992,NE,FB,,nflverse NE
Gash,Sam,1969-03-07,1993,NE,FB,,nflverse NE
Gash,Sam,1969-03-07,1994,NE,FB,,nflverse NE
Gash,Sam,1969-03-07,1995,NE,FB,,nflverse NE
Gash,Sam,1969-03-07,1996,NE,FB,,nflverse NE
Gash,Sam,1969-03-07,1997,NE,FB,,nflverse NE
Gash,Sam,1969-03-07,1998,BUF,FB,,nflverse BUF
Gash,Sam,1969-03-07,1999,BUF,FB,,nflverse BUF
Gash,Sam,1969-03-07,2000,BAL,FB,,nflverse BAL
Gash,Sam,1969-03-07,2001,BAL,FB,,nflverse BAL
Gash,Sam,1969-03-07,2002,BAL,FB,,nflverse BLT
Gash,Sam,1969-03-07,2003,BUF,FB,,nflverse BUF
Gates,Antonio,1980-06-18,2003,SD,TE,,nflverse SD
Gbaja-Biamila,Akbar,1979-05-06,2003,OAK,DE,,nflverse OAK
George,Eddie,1973-09-24,1996,TEN,RB,,nflverse HOU
George,Eddie,1973-09-24,1997,TEN,RB,,nflverse TEN
George,Eddie,1973-09-24,1998,TEN,RB,,nflverse TEN
George,Eddie,1973-09-24,1999,TEN,RB,,nflverse TEN
George,Eddie,1973-09-24,2000,TEN,RB,,nflverse TEN
George,Eddie,1973-09-24,2001,TEN,RB,,nflverse TEN
George,Eddie,1973-09-24,2002,TEN,RB,,nflverse TEN
George,Eddie,1973-09-24,2003,TEN,RB,,nflverse TEN
Gibson,Derrick,1979-03-22,2001,OAK,SS,,nflverse OAK
Gibson,Derrick,1979-03-22,2002,OAK,SS,,nflverse OAK
Gibson,Derrick,1979-03-22,2003,OAK,SS,,nflverse OAK
Gibson,Oliver,1972-03-15,1995,PIT,DT,,nflverse PIT
Gibson,Oliver,1972-03-15,1996,PIT,DT,,nflverse PIT
Gibson,Oliver,1972-03-15,1997,PIT,DT,,nflverse PIT
Gibson,Oliver,1972-03-15,1998,PIT,DT,,nflverse PIT
Gibson,Oliver,1972-03-15,1999,CIN,DT,,nflverse CIN
Gibson,Oliver,1972-03-15,2000,CIN,DT,,nflverse CIN
Gibson,Oliver,1972-03-15,2001,CIN,DT,,nflverse CIN
Gibson,Oliver,1972-03-15,2002,CIN,DT,,nflverse CIN
Gibson,Oliver,1972-03-15,2003,CIN,DT,,nflverse CIN
Gildon,Jason,1972-07-31,1994,PIT,OLB,,nflverse PIT
Gildon,Jason,1972-07-31,1995,PIT,OLB,,nflverse PIT
Gildon,Jason,1972-07-31,1996,PIT,OLB,,nflverse PIT
Gildon,Jason,1972-07-31,1997,PIT,OLB,,nflverse PIT
Gildon,Jason,1972-07-31,1998,PIT,OLB,,nflverse PIT
Gildon,Jason,1972-07-31,1999,PIT,OLB,,nflverse PIT
Gildon,Jason,1972-07-31,2000,PIT,OLB,,nflverse PIT
Gildon,Jason,1972-07-31,2001,PIT,OLB,,nflverse PIT
Gildon,Jason,1972-07-31,2002,PIT,OLB,,nflverse PIT
Gildon,Jason,1972-07-31,2003,PIT,OLB,,nflverse PIT
Givens,David,1980-08-16,2002,NE,WR,,nflverse NE
Givens,David,1980-08-16,2003,NE,WR,,nflverse NE
Gleason,Steve,1977-03-19,2000,NO,FS,,nflverse NO
Gleason,Steve,1977-03-19,2001,NO,FS,,nflverse NO
Gleason,Steve,1977-03-19,2002,NO,FS,,nflverse NO
Gleason,Steve,1977-03-19,2003,NO,FS,,nflverse NO
Glenn,Aaron,1972-07-16,1994,NYJ,CB,,nflverse NYJ
Glenn,Aaron,1972-07-16,1995,NYJ,CB,,nflverse NYJ
Glenn,Aaron,1972-07-16,1996,NYJ,CB,,nflverse NYJ
Glenn,Aaron,1972-07-16,1997,NYJ,CB,,nflverse NYJ
Glenn,Aaron,1972-07-16,1998,NYJ,CB,,nflverse NYJ
Glenn,Aaron,1972-07-16,1999,NYJ,CB,,nflverse NYJ
Glenn,Aaron,1972-07-16,2000,NYJ,CB,,nflverse NYJ
Glenn,Aaron,1972-07-16,2001,NYJ,CB,,nflverse NYJ
Glenn,Aaron,1972-07-16,2002,HOU,CB,,nflverse HST
Glenn,Aaron,1972-07-16,2003,HOU,CB,,nflverse HST
Glenn,Jason,1979-08-20,2001,NYJ,OLB,,nflverse NYJ
Glenn,Jason,1979-08-20,2002,NYJ,OLB,,nflverse NYJ
Glenn,Jason,1979-08-20,2003,NYJ,OLB,,nflverse NYJ
Glenn,Terry,1974-07-23,1996,NE,WR,,nflverse NE
Glenn,Terry,1974-07-23,1997,NE,WR,,nflverse NE
Glenn,Terry,1974-07-23,1998,NE,WR,,nflverse NE
Glenn,Terry,1974-07-23,1999,NE,WR,,nflverse NE
Glenn,Terry,1974-07-23,2000,NE,WR,,nflverse NE
Glenn,Terry,1974-07-23,2001,NE,WR,,nflverse NE
Glenn,Terry,1974-07-23,2002,GB,WR,,nflverse GB
Glenn,Terry,1974-07-23,2003,DAL,WR,,nflverse DAL
Glover,La'Roi,1974-07-04,1996,OAK,DT,,nflverse OAK
Glover,La'Roi,1974-07-04,1997,NO,DT,,nflverse NO
Glover,La'Roi,1974-07-04,1998,NO,DT,,nflverse NO
Glover,La'Roi,1974-07-04,1999,NO,DT,,nflverse NO
Glover,La'Roi,1974-07-04,2000,NO,DT,,nflverse NO
Glover,La'Roi,1974-07-04,2001,NO,DT,,nflverse NO
Glover,La'Roi,1974-07-04,2002,DAL,DT,,nflverse DAL
Glover,La'Roi,1974-07-04,2003,DAL,DT,,nflverse DAL
Godfrey,Randall,1973-04-06,1996,DAL,ILB,,nflverse DAL
Godfrey,Randall,1973-04-06,1997,DAL,ILB,,nflverse DAL
Godfrey,Randall,1973-04-06,1998,DAL,ILB,,nflverse DAL
Godfrey,Randall,1973-04-06,1999,DAL,ILB,,nflverse DAL
Godfrey,Randall,1973-04-06,2000,TEN,ILB,,nflverse TEN
Godfrey,Randall,1973-04-06,2001,TEN,ILB,,nflverse TEN
Godfrey,Randall,1973-04-06,2002,TEN,ILB,,nflverse TEN
Godfrey,Randall,1973-04-06,2003,SEA,ILB,,nflverse SEA
Goings,Nick,1978-01-26,2001,CAR,FB,,nflverse CAR
Goings,Nick,1978-01-26,2002,CAR,FB,,nflverse CAR
Goings,Nick,1978-01-26,2003,CAR,FB,,nflverse CAR
Gold,Ian,1978-08-23,2000,DEN,OLB,,nflverse DEN
Gold,Ian,1978-08-23,2001,DEN,OLB,,nflverse DEN
Gold,Ian,1978-08-23,2002,DEN,OLB,,nflverse DEN
Gold,Ian,1978-08-23,2003,DEN,OLB,,nflverse DEN
Gonzalez,Tony,1976-02-27,1997,KC,TE,,nflverse KC
Gonzalez,Tony,1976-02-27,1998,KC,TE,,nflverse KC
Gonzalez,Tony,1976-02-27,1999,KC,TE,,nflverse KC
Gonzalez,Tony,1976-02-27,2000,KC,TE,,nflverse KC
Gonzalez,Tony,1976-02-27,2001,KC,TE,,nflverse KC
Gonzalez,Tony,1976-02-27,2002,KC,TE,,nflverse KC
Gonzalez,Tony,1976-02-27,2003,KC,TE,,nflverse KC
Gooch,Jeff,1974-10-31,1996,TB,OLB,,nflverse TB
Gooch,Jeff,1974-10-31,1997,TB,OLB,,nflverse TB
Gooch,Jeff,1974-10-31,1998,TB,OLB,,nflverse TB
Gooch,Jeff,1974-10-31,1999,TB,OLB,,nflverse TB
Gooch,Jeff,1974-10-31,2000,TB,OLB,,nflverse TB
Gooch,Jeff,1974-10-31,2001,TB,OLB,,nflverse TB
Gooch,Jeff,1974-10-31,2002,DET,OLB,,nflverse DET
Gooch,Jeff,1974-10-31,2003,DET,OLB,,nflverse DET
Goodman,Andre',1978-08-11,2002,DET,CB,,nflverse DET
Goodman,Andre',1978-08-11,2003,DET,CB,,nflverse DET
Goodspeed,Joey,1978-02-22,2002,SD,FB,,nflverse SD
Goodspeed,Joey,1978-02-22,2003,STL,FB,,nflverse SL
Goodwin,Hunter,1972-10-10,1996,MIN,TE,,nflverse MIN
Goodwin,Hunter,1972-10-10,1997,MIN,TE,,nflverse MIN
Goodwin,Hunter,1972-10-10,1998,MIN,TE,,nflverse MIN
Goodwin,Hunter,1972-10-10,1999,MIA,TE,,nflverse MIA
Goodwin,Hunter,1972-10-10,2000,MIA,TE,,nflverse MIA
Goodwin,Hunter,1972-10-10,2001,MIA,TE,,nflverse MIA
Goodwin,Hunter,1972-10-10,2002,MIN,TE,,nflverse MIN
Goodwin,Hunter,1972-10-10,2003,MIN,TE,,nflverse MIN
Gordon,Lamar,1980-01-07,2002,STL,RB,,nflverse SL
Gordon,Lamar,1980-01-07,2003,STL,RB,,nflverse SL
Gowin,Toby,1975-03-30,1997,DAL,P,,nflverse DAL
Gowin,Toby,1975-03-30,1998,DAL,P,,nflverse DAL
Gowin,Toby,1975-03-30,1999,DAL,P,,nflverse DAL
Gowin,Toby,1975-03-30,2000,NO,P,,nflverse NO
Gowin,Toby,1975-03-30,2001,NO,P,,nflverse NO
Gowin,Toby,1975-03-30,2002,NO,P,,nflverse NO
Gowin,Toby,1975-03-30,2003,DAL,P,,nflverse DAL
Graham,Daniel,1978-11-16,2002,NE,TE,,nflverse NE
Graham,Daniel,1978-11-16,2003,NE,TE,,nflverse NE
Graham,Shayne,1977-12-09,2001,BUF,K,,nflverse BUF
Graham,Shayne,1977-12-09,2002,CAR,K,,nflverse CAR
Graham,Shayne,1977-12-09,2003,CIN,K,,nflverse CIN
Gramatica,Bill,1978-07-10,2001,ARZ,K,,nflverse ARI
Gramatica,Bill,1978-07-10,2002,ARZ,K,,nflverse ARZ
Gramatica,Bill,1978-07-10,2003,ARZ,K,,nflverse ARZ
Gramatica,Martin,1975-11-27,1999,TB,K,,nflverse TB
Gramatica,Martin,1975-11-27,2000,TB,K,,nflverse TB
Gramatica,Martin,1975-11-27,2001,TB,K,,nflverse TB
Gramatica,Martin,1975-11-27,2002,TB,K,,nflverse TB
Gramatica,Martin,1975-11-27,2003,TB,K,,nflverse TB
Grant,Charles,1978-09-03,2002,NO,DE,,nflverse NO
Grant,Charles,1978-09-03,2003,NO,DE,,nflverse NO
Grant,Cie,1979-11-27,2003,NO,ILB,,nflverse NO
Grant,DeLawrence,1979-11-18,2001,OAK,OLB,,nflverse OAK
Grant,DeLawrence,1979-11-18,2002,OAK,OLB,,nflverse OAK
Grant,DeLawrence,1979-11-18,2003,OAK,OLB,,nflverse OAK
Grant,Deon,1979-03-14,2001,CAR,FS,,nflverse CAR
Grant,Deon,1979-03-14,2002,CAR,FS,,nflverse CAR
Grant,Deon,1979-03-14,2003,CAR,FS,,nflverse CAR
Grasmanis,Paul,1974-08-02,1996,CHI,DT,,nflverse CHI
Grasmanis,Paul,1974-08-02,1997,CHI,DT,,nflverse CHI
Grasmanis,Paul,1974-08-02,1998,CHI,DT,,nflverse CHI
Grasmanis,Paul,1974-08-02,1999,STL,DT,,nflverse STL
Grasmanis,Paul,1974-08-02,2000,PHI,DT,,nflverse PHI
Grasmanis,Paul,1974-08-02,2001,PHI,DT,,nflverse PHI
Grasmanis,Paul,1974-08-02,2002,PHI,DT,,nflverse PHI
Grasmanis,Paul,1974-08-02,2003,PHI,DT,,nflverse PHI
Gray,Bobby,1978-04-30,2002,CHI,SS,,nflverse CHI
Gray,Bobby,1978-04-30,2003,CHI,SS,,nflverse CHI
Green,Ahman,1977-02-16,1998,SEA,RB,,nflverse SEA
Green,Ahman,1977-02-16,1999,SEA,RB,,nflverse SEA
Green,Ahman,1977-02-16,2000,GB,RB,,nflverse GB
Green,Ahman,1977-02-16,2001,GB,RB,,nflverse GB
Green,Ahman,1977-02-16,2002,GB,RB,,nflverse GB
Green,Ahman,1977-02-16,2003,GB,RB,,nflverse GB
Green,Jarvis,1979-01-12,2002,NE,DE,,nflverse NE
Green,Jarvis,1979-01-12,2003,NE,DE,,nflverse NE
Green,Mike,1976-12-06,2000,CHI,SS,,nflverse CHI
Green,Mike,1976-12-06,2001,CHI,SS,,nflverse CHI
Green,Mike,1976-12-06,2002,CHI,SS,,nflverse CHI
Green,Mike,1976-12-06,2003,CHI,SS,,nflverse CHI
Green,Trent,1970-07-09,1997,WAS,QB,,nflverse WAS
Green,Trent,1970-07-09,1998,WAS,QB,,nflverse WAS
Green,Trent,1970-07-09,2001,KC,QB,,nflverse KC
Green,Trent,1970-07-09,2002,KC,QB,,nflverse KC
Green,Trent,1970-07-09,2003,KC,QB,,nflverse KC
Green,Victor,1969-12-08,1994,NYJ,SS,,nflverse NYJ
Green,Victor,1969-12-08,1995,NYJ,SS,,nflverse NYJ
Green,Victor,1969-12-08,1996,NYJ,SS,,nflverse NYJ
Green,Victor,1969-12-08,1997,NYJ,SS,,nflverse NYJ
Green,Victor,1969-12-08,1998,NYJ,SS,,nflverse NYJ
Green,Victor,1969-12-08,1999,NYJ,SS,,nflverse NYJ
Green,Victor,1969-12-08,2000,NYJ,SS,,nflverse NYJ
Green,Victor,1969-12-08,2001,NYJ,SS,,nflverse NYJ
Green,Victor,1969-12-08,2002,NE,SS,,nflverse NE
Green,Victor,1969-12-08,2003,NO,SS,,nflverse NO
Greenwood,Morlon,1978-07-17,2001,MIA,OLB,,nflverse MIA
Greenwood,Morlon,1978-07-17,2002,MIA,OLB,,nflverse MIA
Greenwood,Morlon,1978-07-17,2003,MIA,OLB,,nflverse MIA
Gregg,Kelly,1976-11-01,1999,PHI,DT,,nflverse PHI
Gregg,Kelly,1976-11-01,2001,BAL,DT,,nflverse BAL
Gregg,Kelly,1976-11-01,2002,BAL,DT,,nflverse BLT
Gregg,Kelly,1976-11-01,2003,BAL,DT,,nflverse BLT
Greisen,Nick,1979-08-10,2002,NYG,ILB,,nflverse NYG
Greisen,Nick,1979-08-10,2003,NYG,ILB,,nflverse NYG
Griese,Brian,1975-03-18,1998,DEN,QB,,nflverse DEN
Griese,Brian,1975-03-18,1999,DEN,QB,,nflverse DEN
Griese,Brian,1975-03-18,2000,DEN,QB,,nflverse DEN
Griese,Brian,1975-03-18,2001,DEN,QB,,nflverse DEN
Griese,Brian,1975-03-18,2002,DEN,QB,,nflverse DEN
Griese,Brian,1975-03-18,2003,MIA,QB,,nflverse MIA
Griffin,Cornelius,1976-12-03,2000,NYG,DT,,nflverse NYG
Griffin,Cornelius,1976-12-03,2001,NYG,DT,,nflverse NYG
Griffin,Cornelius,1976-12-03,2002,NYG,DT,,nflverse NYG
Griffin,Cornelius,1976-12-03,2003,NYG,DT,,nflverse NYG
Griffith,Justin,1980-07-21,2003,ATL,FB,,nflverse ATL
Groce,DeJuan,1980-02-17,2003,STL,CB,,nflverse SL
Grossman,Rex,1980-08-23,2003,CHI,QB,,nflverse CHI
Haggans,Clark,1977-01-10,2000,PIT,OLB,,nflverse PIT
Haggans,Clark,1977-01-10,2001,PIT,OLB,,nflverse PIT
Haggans,Clark,1977-01-10,2002,PIT,OLB,,nflverse PIT
Haggans,Clark,1977-01-10,2003,PIT,OLB,,nflverse PIT
Hakim,Az-zahir,1977-06-03,1998,STL,WR,,nflverse STL
Hakim,Az-zahir,1977-06-03,2002,DET,WR,,nflverse DET
Hakim,Az-zahir,1977-06-03,2003,DET,WR,,nflverse DET
Haley,Jermaine,1973-02-13,2000,MIA,DT,,nflverse MIA
Haley,Jermaine,1973-02-13,2001,MIA,DT,,nflverse MIA
Haley,Jermaine,1973-02-13,2002,MIA,DT,,nflverse MIA
Haley,Jermaine,1973-02-13,2003,WAS,DT,,nflverse WAS
Hall,Carlos,1979-01-16,2002,TEN,DE,,nflverse TEN
Hall,Carlos,1979-01-16,2003,TEN,DE,,nflverse TEN
Hall,Cory,1976-12-05,1999,CIN,FS,,nflverse CIN
Hall,Cory,1976-12-05,2000,CIN,FS,,nflverse CIN
Hall,Cory,1976-12-05,2001,CIN,FS,,nflverse CIN
Hall,Cory,1976-12-05,2002,CIN,FS,,nflverse CIN
Hall,Cory,1976-12-05,2003,ATL,FS,,nflverse ATL
Hall,Dante',1978-09-20,2000,KC,WR,,nflverse KC
Hall,Dante',1978-09-20,2001,KC,WR,,nflverse KC
Hall,Dante',1978-09-20,2002,KC,WR,,nflverse KC
Hall,Dante',1978-09-20,2003,KC,WR,,nflverse KC
Hall,James,1977-02-04,2000,DET,DE,,nflverse DET
Hall,James,1977-02-04,2001,DET,DE,,nflverse DET
Hall,James,1977-02-04,2002,DET,DE,,nflverse DET
Hall,James,1977-02-04,2003,DET,DE,,nflverse DET
Hall,John,1974-03-17,1997,NYJ,K,,nflverse NYJ
Hall,John,1974-03-17,1998,NYJ,K,,nflverse NYJ
Hall,John,1974-03-17,1999,NYJ,K,,nflverse NYJ
Hall,John,1974-03-17,2000,NYJ,K,,nflverse NYJ
Hall,John,1974-03-17,2001,NYJ,K,,nflverse NYJ
Hall,John,1974-03-17,2002,NYJ,K,,nflverse NYJ
Hall,John,1974-03-17,2003,WAS,K,,nflverse WAS
Hall,Travis,1972-08-03,1995,ATL,DT,,nflverse ATL
Hall,Travis,1972-08-03,1996,ATL,DT,,nflverse ATL
Hall,Travis,1972-08-03,1997,ATL,DT,,nflverse ATL
Hall,Travis,1972-08-03,1998,ATL,DT,,nflverse ATL
Hall,Travis,1972-08-03,1999,ATL,DT,,nflverse ATL
Hall,Travis,1972-08-03,2000,ATL,DT,,nflverse ATL
Hall,Travis,1972-08-03,2001,ATL,DT,,nflverse ATL
Hall,Travis,1972-08-03,2002,ATL,DT,,nflverse ATL
Hall,Travis,1972-08-03,2003,ATL,DT,,nflverse ATL
Hamlin,Ken,1981-01-20,2003,SEA,FS,,nflverse SEA
Hampton,Casey,1977-09-03,2001,PIT,DT,,nflverse PIT
Hampton,Casey,1977-09-03,2002,PIT,DT,,nflverse PIT
Hampton,Casey,1977-09-03,2003,PIT,DT,,nflverse PIT
Hand,Norman,1972-09-04,1996,MIA,DT,,nflverse MIA
Hand,Norman,1972-09-04,1997,SD,DT,,nflverse SD
Hand,Norman,1972-09-04,1998,SD,DT,,nflverse SD
Hand,Norman,1972-09-04,1999,SD,DT,,nflverse SD
Hand,Norman,1972-09-04,2000,NO,DT,,nflverse NO
Hand,Norman,1972-09-04,2001,NO,DT,,nflverse NO
Hand,Norman,1972-09-04,2002,NO,DT,,nflverse NO
Hand,Norman,1972-09-04,2003,SEA,DT,,nflverse SEA
Hanson,Chris,1976-10-25,2002,JAX,P,,nflverse JAX
Hanson,Chris,1976-10-25,2003,JAX,P,,nflverse JAX
Hanson,Jason,1970-06-17,1992,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,1993,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,1994,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,1995,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,1996,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,1997,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,1998,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,1999,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,2000,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,2001,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,2002,DET,K,,nflverse DET
Hanson,Jason,1970-06-17,2003,DET,K,,nflverse DET
Hardy,Kevin,1973-07-24,1996,JAX,OLB,,nflverse JAX
Hardy,Kevin,1973-07-24,1997,JAX,OLB,,nflverse JAX
Hardy,Kevin,1973-07-24,1998,JAX,OLB,,nflverse JAX
Hardy,Kevin,1973-07-24,1999,JAX,OLB,,nflverse JAX
Hardy,Kevin,1973-07-24,2000,JAX,OLB,,nflverse JAX
Hardy,Kevin,1973-07-24,2001,JAX,OLB,,nflverse JAX
Hardy,Kevin,1973-07-24,2002,DAL,OLB,,nflverse DAL
Hardy,Kevin,1973-07-24,2003,CIN,OLB,,nflverse CIN
Harper,Nicholas,1974-09-10,2002,IND,CB,,nflverse IND
Harper,Nicholas,1974-09-10,2003,IND,CB,,nflverse IND
Harrington,Joey,1978-10-21,2002,DET,QB,,nflverse DET
Harrington,Joey,1978-10-21,2003,DET,QB,,nflverse DET
Harris,Al,1974-12-07,1998,PHI,CB,,nflverse PHI
Harris,Al,1974-12-07,1999,PHI,CB,,nflverse PHI
Harris,Al,1974-12-07,2000,PHI,CB,,nflverse PHI
Harris,Al,1974-12-07,2001,PHI,CB,,nflverse PHI
Harris,Al,1974-12-07,2002,PHI,CB,,nflverse PHI
Harris,Al,1974-12-07,2003,GB,CB,,nflverse GB
Harris,Arlen,1980-04-22,2003,STL,FB,,nflverse SL
Harris,Corey,1976-11-28,1999,NO,CB,,nflverse NO
Harris,Corey,1976-11-28,2000,NO,CB,,nflverse NO
Harris,Corey,1976-11-28,2001,KC,CB,,nflverse KC
Harris,Corey,1976-11-28,2002,KC,CB,,nflverse KC
Harris,Corey,1976-11-28,2003,KC,CB,,nflverse KC
Harris,Napoleon,1979-02-25,2002,OAK,ILB,,nflverse OAK
Harris,Napoleon,1979-02-25,2003,OAK,ILB,,nflverse OAK
Harris,Nick,1978-07-23,2001,CIN,P,,nflverse CIN
Harris,Nick,1978-07-23,2002,CIN,P,,nflverse CIN
Harris,Nick,1978-07-23,2003,DET,P,,nflverse DET
Harris,Walt,1974-08-10,1996,CHI,CB,,nflverse CHI
Harris,Walt,1974-08-10,1997,CHI,CB,,nflverse CHI
Harris,Walt,1974-08-10,1998,CHI,CB,,nflverse CHI
Harris,Walt,1974-08-10,1999,CHI,CB,,nflverse CHI
Harris,Walt,1974-08-10,2000,CHI,CB,,nflverse CHI
Harris,Walt,1974-08-10,2001,CHI,CB,,nflverse CHI
Harris,Walt,1974-08-10,2002,IND,CB,,nflverse IND
Harris,Walt,1974-08-10,2003,IND,CB,,nflverse IND
Harrison,Marvin,1972-08-25,1996,IND,WR,,nflverse IND
